# x-coord    y-coord   Kmeans_labels  Kplus_labels 
675103.00  675103.00          15          15
630204.00  630204.00          15          15
703638.00  703638.00          15          15
566781.00  566781.00          13          13
666139.00  666139.00          15          15
644816.00  644816.00          15          15
700326.00  700326.00          15          15
629644.00  629644.00          15          15
675365.00  675365.00          15          15
698945.00  698945.00           6           6
615725.00  615725.00          13          13
642217.00  642217.00          15          15
575437.00  575437.00          15          15
640801.00  640801.00          15          15
697907.00  697907.00          15          15
610401.00  610401.00          13          13
769962.00  769962.00          15          15
717196.00  717196.00          15          15
661631.00  661631.00          15          15
650189.00  650189.00          15          15
723822.00  723822.00          15          15
712436.00  712436.00          15          15
680187.00  680187.00          15          15
609628.00  609628.00          13          13
706769.00  706769.00          15          15
623527.00  623527.00          15          15
648772.00  648772.00          15          15
665366.00  665366.00          15          15
657479.00  657479.00          15          15
675810.00  675810.00          15          15
801313.00  801313.00          15          15
701750.00  701750.00          15          15
687988.00  687988.00          15          15
704998.00  704998.00          15          15
661872.00  661872.00          15          15
812335.00  812335.00          15          15
684973.00  684973.00          15          15
675946.00  675946.00          15          15
663613.00  663613.00          15          15
607657.00  607657.00          15          15
671072.00  671072.00          15          15
626963.00  626963.00          15          15
678467.00  678467.00          15          15
697035.00  697035.00          15          15
607708.00  607708.00          13          13
661286.00  661286.00          15          15
689180.00  689180.00          15          15
647726.00  647726.00          15          15
666623.00  666623.00          15          15
693233.00  693233.00          15          15
673109.00  673109.00          15          15
721705.00  721705.00          15          15
631355.00  631355.00          15          15
679730.00  679730.00          15          15
716418.00  716418.00          15          15
644694.00  644694.00          13          13
684191.00  684191.00          15          15
760202.00  760202.00          15          15
670011.00  670011.00          15          15
643632.00  643632.00          15          15
730098.00  730098.00          15          15
703395.00  703395.00          15          15
624601.00  624601.00          13          13
686414.00  686414.00          15          15
699952.00  699952.00          15          15
657548.00  657548.00          15          15
700741.00  700741.00          15          15
686852.00  686852.00          15          15
641211.00  641211.00          15          15
681629.00  681629.00          15          15
598514.00  598514.00          15          15
641707.00  641707.00          15          15
645692.00  645692.00          15          15
587217.00  587217.00          13          13
656954.00  656954.00          15          15
625575.00  625575.00          15          15
438598.00  438598.00           3           3
767831.00  767831.00          15          15
707816.00  707816.00          15          15
661698.00  661698.00          15          15
676583.00  676583.00          15          15
724232.00  724232.00          15          15
764314.00  764314.00           6           6
665046.00  665046.00          15          15
673020.00  673020.00          15          15
684133.00  684133.00          15          15
755051.00  755051.00          15          15
574675.00  574675.00          15          15
713087.00  713087.00          15          15
630901.00  630901.00          15          15
666296.00  666296.00          15          15
680712.00  680712.00          15          15
666425.00  666425.00          15          15
627288.00  627288.00          15          15
715759.00  715759.00          15          15
659801.00  659801.00          15          15
693253.00  693253.00           6           6
648230.00  648230.00          15          15
673247.00  673247.00          15          15
599171.00  599171.00          13          13
646199.00  646199.00          15          15
732457.00  732457.00          15          15
590273.00  590273.00          13          13
660012.00  660012.00          15          15
779640.00  779640.00          15          15
663945.00  663945.00          15          15
680469.00  680469.00          15          15
719272.00  719272.00          15          15
648199.00  648199.00          15          15
667902.00  667902.00          15          15
831366.00  831366.00          15          15
616694.00  616694.00          13          13
581447.00  581447.00          13          13
621256.00  621256.00          13          13
722581.00  722581.00          15          15
821665.00  821665.00          15          15
697626.00  697626.00          15          15
621781.00  621781.00          15          15
668875.00  668875.00          15          15
584741.00  584741.00          13          13
660846.00  660846.00          15          15
730643.00  730643.00          15          15
548106.00  548106.00          13          13
647793.00  647793.00          15          15
687700.00  687700.00          15          15
833665.00  833665.00          15          15
611253.00  611253.00          15          15
610358.00  610358.00          15          15
687029.00  687029.00          15          15
683430.00  683430.00          15          15
677877.00  677877.00          15          15
703999.00  703999.00          15          15
655507.00  655507.00          15          15
630562.00  630562.00          15          15
857893.00  857893.00          15          15
702457.00  702457.00          15          15
708145.00  708145.00          15          15
672047.00  672047.00          15          15
711755.00  711755.00          15          15
609341.00  609341.00          13          13
734877.00  734877.00          15          15
684820.00  684820.00          15          15
723339.00  723339.00          15          15
684537.00  684537.00          15          15
657208.00  657208.00          15          15
689549.00  689549.00          15          15
601204.00  601204.00          15          15
670620.00  670620.00          15          15
682997.00  682997.00          15          15
651828.00  651828.00          15          15
633915.00  633915.00          15          15
696402.00  696402.00          15          15
685138.00  685138.00          15          15
662862.00  662862.00          15          15
705094.00  705094.00          15          15
722687.00  722687.00          15          15
567349.00  567349.00          13          13
686364.00  686364.00          15          15
665993.00  665993.00          15          15
581174.00  581174.00          13          13
778587.00  778587.00          15          15
627746.00  627746.00          15          15
766963.00  766963.00           6           6
610365.00  610365.00          13          13
727566.00  727566.00          15          15
583002.00  583002.00          15          15
692773.00  692773.00          15          15
648202.00  648202.00          15          15
824273.00  824273.00          15          15
627398.00  627398.00          13          13
713500.00  713500.00          15          15
674192.00  674192.00          15          15
727006.00  727006.00          15          15
654520.00  654520.00          15          15
783798.00  783798.00          15          15
700543.00  700543.00          15          15
810450.00  810450.00          15          15
670975.00  670975.00          15          15
689454.00  689454.00          15          15
671400.00  671400.00          15          15
603615.00  603615.00          15          15
724859.00  724859.00          15          15
629249.00  629249.00          13          13
686622.00  686622.00          15          15
664932.00  664932.00          15          15
745302.00  745302.00          15          15
644937.00  644937.00          15          15
694914.00  694914.00          15          15
666907.00  666907.00          15          15
639236.00  639236.00          15          15
803844.00  803844.00          15          15
711380.00  711380.00          15          15
688470.00  688470.00          15          15
633948.00  633948.00          15          15
677648.00  677648.00          15          15
627418.00  627418.00          15          15
702705.00  702705.00          15          15
710877.00  710877.00          15          15
616901.00  616901.00          13          13
673465.00  673465.00          15          15
706523.00  706523.00          15          15
610112.00  610112.00          15          15
741374.00  741374.00          15          15
671244.00  671244.00          15          15
775326.00  775326.00          15          15
718617.00  718617.00          15          15
752416.00  752416.00          15          15
713485.00  713485.00          15          15
640791.00  640791.00          15          15
667378.00  667378.00          15          15
665859.00  665859.00          15          15
721402.00  721402.00          15          15
669931.00  669931.00          15          15
693277.00  693277.00          15          15
716570.00  716570.00          15          15
665715.00  665715.00          15          15
633698.00  633698.00          15          15
668606.00  668606.00          15          15
656719.00  656719.00          15          15
711732.00  711732.00          15          15
771166.00  771166.00           6           6
668269.00  668269.00          15          15
675435.00  675435.00          15          15
604526.00  604526.00          12          12
637822.00  637822.00          15          15
652343.00  652343.00          15          15
780310.00  780310.00          15          15
653081.00  653081.00          15          15
692659.00  692659.00          15          15
674003.00  674003.00          15          15
658060.00  658060.00          15          15
617819.00  617819.00          13          13
683826.00  683826.00          15          15
553929.00  553929.00          13          13
691623.00  691623.00          15          15
655521.00  655521.00          15          15
597038.00  597038.00          12          12
773754.00  773754.00          15          15
683048.00  683048.00          15          15
599357.00  599357.00          12          12
692368.00  692368.00          15          15
677384.00  677384.00          15          15
708373.00  708373.00          15          15
703267.00  703267.00          15          15
674640.00  674640.00          15          15
645788.00  645788.00          15          15
674296.00  674296.00          15          15
534742.00  534742.00          13          13
717803.00  717803.00          15          15
774925.00  774925.00          15          15
658940.00  658940.00          15          15
620691.00  620691.00          15          15
715703.00  715703.00          15          15
734164.00  734164.00          15          15
667687.00  667687.00          15          15
691458.00  691458.00          15          15
569091.00  569091.00          12          12
650451.00  650451.00          15          15
643307.00  643307.00          15          15
298162.00  298162.00           5           5
308124.00  308124.00           5           5
296840.00  296840.00           5           5
302128.00  302128.00           5           5
319762.00  319762.00           5           5
302825.00  302825.00           5           5
286712.00  286712.00           5           5
378119.00  378119.00           8           8
314264.00  314264.00           5           5
354728.00  354728.00           8           8
313003.00  313003.00           5           5
301400.00  301400.00           5           5
290961.00  290961.00           5           5
315539.00  315539.00           5           5
326777.00  326777.00           5           5
301735.00  301735.00           5           5
302708.00  302708.00           5           5
304757.00  304757.00           5           5
304910.00  304910.00           5           5
293010.00  293010.00           5           5
306771.00  306771.00           5           5
325790.00  325790.00           5           5
297531.00  297531.00           5           5
311035.00  311035.00           5           5
248064.00  248064.00           4           4
301309.00  301309.00           5           5
294779.00  294779.00           5           5
314355.00  314355.00           5           5
293300.00  293300.00           5           5
322419.00  322419.00           5           5
297561.00  297561.00           5           5
316280.00  316280.00           5           5
297158.00  297158.00           5           5
305804.00  305804.00           5           5
296833.00  296833.00           5           5
301839.00  301839.00           5           5
296127.00  296127.00           5           5
333972.00  333972.00           5           5
304003.00  304003.00           5           5
305369.00  305369.00           5           5
303748.00  303748.00           5           5
297136.00  297136.00           5           5
304531.00  304531.00           5           5
301354.00  301354.00           5           5
302114.00  302114.00           5           5
307662.00  307662.00           5           5
290160.00  290160.00           5           5
273506.00  273506.00           5           5
314134.00  314134.00           5           5
321267.00  321267.00           5           5
286598.00  286598.00           5           5
278060.00  278060.00           5           5
309665.00  309665.00           5           5
311471.00  311471.00           5           5
341302.00  341302.00           5           5
286113.00  286113.00           5           5
309274.00  309274.00           5           5
303379.00  303379.00           5           5
301917.00  301917.00           5           5
304463.00  304463.00           5           5
283322.00  283322.00           5           5
294399.00  294399.00           5           5
301553.00  301553.00           5           5
265615.00  265615.00           4           4
293555.00  293555.00           5           5
299556.00  299556.00           5           5
298429.00  298429.00           5           5
303443.00  303443.00           5           5
278245.00  278245.00           5           5
284649.00  284649.00           5           5
288694.00  288694.00           5           5
302999.00  302999.00           5           5
299323.00  299323.00           5           5
278660.00  278660.00           5           5
280745.00  280745.00           5           5
292604.00  292604.00           5           5
318196.00  318196.00           5           5
307445.00  307445.00           5           5
305904.00  305904.00           5           5
300138.00  300138.00           5           5
315486.00  315486.00           5           5
344759.00  344759.00           8           8
282157.00  282157.00           5           5
301516.00  301516.00           5           5
301103.00  301103.00           5           5
318317.00  318317.00           5           5
301329.00  301329.00           5           5
279190.00  279190.00           5           5
312653.00  312653.00           5           5
235777.00  235777.00           4           4
353747.00  353747.00           8           8
294641.00  294641.00           5           5
299405.00  299405.00           5           5
298688.00  298688.00           5           5
299392.00  299392.00           5           5
307511.00  307511.00           5           5
293552.00  293552.00           5           5
288520.00  288520.00           5           5
294116.00  294116.00           5           5
285632.00  285632.00           5           5
352194.00  352194.00           8           8
302140.00  302140.00           5           5
301021.00  301021.00           5           5
304263.00  304263.00           5           5
357577.00  357577.00           8           8
305746.00  305746.00           5           5
302247.00  302247.00           5           5
301688.00  301688.00           5           5
306324.00  306324.00           5           5
301246.00  301246.00           5           5
295621.00  295621.00           5           5
299840.00  299840.00           5           5
280342.00  280342.00           5           5
304909.00  304909.00           5           5
295647.00  295647.00           5           5
309441.00  309441.00           5           5
302166.00  302166.00           5           5
351480.00  351480.00           8           8
295723.00  295723.00           5           5
302247.00  302247.00           5           5
360250.00  360250.00           8           8
298692.00  298692.00           5           5
281625.00  281625.00           5           5
271544.00  271544.00           5           5
302293.00  302293.00           5           5
302281.00  302281.00           5           5
328581.00  328581.00           5           5
302893.00  302893.00           5           5
302563.00  302563.00           5           5
302740.00  302740.00           5           5
301895.00  301895.00           5           5
288539.00  288539.00           5           5
302305.00  302305.00           5           5
310477.00  310477.00           5           5
230379.00  230379.00           4           4
334429.00  334429.00           5           5
322996.00  322996.00           5           5
309674.00  309674.00           5           5
304650.00  304650.00           5           5
242330.00  242330.00           4           4
304845.00  304845.00           5           5
304732.00  304732.00           5           5
310827.00  310827.00           5           5
300276.00  300276.00           5           5
301165.00  301165.00           5           5
287339.00  287339.00           5           5
272417.00  272417.00           5           5
302620.00  302620.00           5           5
300445.00  300445.00           5           5
333321.00  333321.00           5           5
297523.00  297523.00           5           5
289251.00  289251.00           5           5
301710.00  301710.00           5           5
305021.00  305021.00           5           5
300492.00  300492.00           5           5
295006.00  295006.00           5           5
302039.00  302039.00           5           5
301647.00  301647.00           5           5
313424.00  313424.00           5           5
323688.00  323688.00           5           5
301209.00  301209.00           5           5
291709.00  291709.00           5           5
299848.00  299848.00           5           5
296944.00  296944.00           5           5
303079.00  303079.00           5           5
318596.00  318596.00           5           5
310107.00  310107.00           5           5
244302.00  244302.00           4           4
306630.00  306630.00           5           5
293130.00  293130.00           5           5
299956.00  299956.00           5           5
300388.00  300388.00           5           5
304181.00  304181.00           5           5
299675.00  299675.00           5           5
307262.00  307262.00           5           5
303100.00  303100.00           5           5
337540.00  337540.00           8           8
302271.00  302271.00           5           5
324331.00  324331.00           5           5
211080.00  211080.00           4           4
299227.00  299227.00           5           5
314978.00  314978.00           5           5
359277.00  359277.00           8           8
309457.00  309457.00           5           5
299647.00  299647.00           5           5
307990.00  307990.00           5           5
311035.00  311035.00           5           5
300259.00  300259.00           5           5
311306.00  311306.00           5           5
302232.00  302232.00           5           5
302810.00  302810.00           5           5
301095.00  301095.00           5           5
285873.00  285873.00           5           5
307476.00  307476.00           5           5
305860.00  305860.00           5           5
301981.00  301981.00           5           5
321018.00  321018.00           5           5
325807.00  325807.00           5           5
301724.00  301724.00           5           5
305338.00  305338.00           5           5
305398.00  305398.00           5           5
317195.00  317195.00           5           5
278949.00  278949.00           5           5
247959.00  247959.00           4           4
301718.00  301718.00           5           5
314277.00  314277.00           5           5
264221.00  264221.00           4           4
292543.00  292543.00           5           5
302818.00  302818.00           5           5
302569.00  302569.00           5           5
301977.00  301977.00           5           5
281543.00  281543.00           5           5
309190.00  309190.00           5           5
300865.00  300865.00           5           5
295754.00  295754.00           5           5
301898.00  301898.00           5           5
294903.00  294903.00           5           5
299351.00  299351.00           5           5
264798.00  264798.00           5           5
312381.00  312381.00           5           5
311989.00  311989.00           5           5
310749.00  310749.00           5           5
300598.00  300598.00           5           5
320666.00  320666.00           5           5
297571.00  297571.00           5           5
323007.00  323007.00           5           5
282124.00  282124.00           5           5
280587.00  280587.00           5           5
300906.00  300906.00           5           5
306118.00  306118.00           5           5
302325.00  302325.00           5           5
299877.00  299877.00           5           5
304835.00  304835.00           5           5
304255.00  304255.00           5           5
302695.00  302695.00           5           5
303274.00  303274.00           5           5
274271.00  274271.00           5           5
301589.00  301589.00           5           5
286452.00  286452.00           5           5
261847.00  261847.00           5           5
302394.00  302394.00           5           5
299421.00  299421.00           5           5
300553.00  300553.00           5           5
263067.00  263067.00           4           4
283804.00  283804.00           5           5
303161.00  303161.00           5           5
355547.00  355547.00           8           8
302745.00  302745.00           5           5
306539.00  306539.00           5           5
303418.00  303418.00           5           5
299265.00  299265.00           5           5
308503.00  308503.00           5           5
295732.00  295732.00           5           5
290687.00  290687.00           5           5
302412.00  302412.00           5           5
303421.00  303421.00           5           5
298482.00  298482.00           5           5
291330.00  291330.00           5           5
303358.00  303358.00           5           5
294055.00  294055.00           5           5
303592.00  303592.00           5           5
301105.00  301105.00           5           5
284023.00  284023.00           5           5
302567.00  302567.00           5           5
301802.00  301802.00           5           5
293220.00  293220.00           5           5
201463.00  201463.00           4           4
285106.00  285106.00           5           5
288456.00  288456.00           5           5
307755.00  307755.00           5           5
305592.00  305592.00           5           5
293528.00  293528.00           5           5
273959.00  273959.00           5           5
305594.00  305594.00           5           5
297338.00  297338.00           5           5
345034.00  345034.00           5           5
298858.00  298858.00           5           5
301300.00  301300.00           5           5
298122.00  298122.00           5           5
299799.00  299799.00           5           5
298020.00  298020.00           5           5
311980.00  311980.00           5           5
303076.00  303076.00           5           5
316818.00  316818.00           5           5
301986.00  301986.00           5           5
303537.00  303537.00           5           5
302581.00  302581.00           5           5
294501.00  294501.00           5           5
312940.00  312940.00           5           5
301441.00  301441.00           5           5
304243.00  304243.00           5           5
299180.00  299180.00           5           5
265702.00  265702.00           5           5
277318.00  277318.00           5           5
302556.00  302556.00           5           5
301334.00  301334.00           5           5
317728.00  317728.00           5           5
258915.00  258915.00           5           5
302246.00  302246.00           5           5
295666.00  295666.00           5           5
281520.00  281520.00           5           5
313982.00  313982.00           5           5
299843.00  299843.00           5           5
304801.00  304801.00           5           5
304166.00  304166.00           5           5
348011.00  348011.00           5           5
287878.00  287878.00           5           5
296144.00  296144.00           5           5
268583.00  268583.00           5           5
294979.00  294979.00           5           5
302140.00  302140.00           5           5
298745.00  298745.00           5           5
302303.00  302303.00           5           5
294932.00  294932.00           5           5
324214.00  324214.00           5           5
301824.00  301824.00           5           5
308736.00  308736.00           5           5
306725.00  306725.00           5           5
302608.00  302608.00           5           5
335859.00  335859.00           5           5
306583.00  306583.00           5           5
307843.00  307843.00           5           5
329247.00  329247.00           5           5
315924.00  315924.00           5           5
324603.00  324603.00           5           5
282851.00  282851.00           5           5
298930.00  298930.00           5           5
299870.00  299870.00           5           5
273200.00  273200.00           5           5
306086.00  306086.00           5           5
300786.00  300786.00           5           5
323639.00  323639.00           5           5
283998.00  283998.00           5           5
296145.00  296145.00           5           5
310099.00  310099.00           5           5
315078.00  315078.00           5           5
304926.00  304926.00           5           5
620426.00  620426.00          10          10
569986.00  569986.00          10          10
606914.00  606914.00          10          10
540968.00  540968.00          10          10
603436.00  603436.00          10          10
520694.00  520694.00          14          14
575437.00  575437.00          10          10
553948.00  553948.00          10          10
668302.00  668302.00          10          10
584599.00  584599.00          10          10
586777.00  586777.00          10          10
625499.00  625499.00          10          10
572616.00  572616.00          10          10
623086.00  623086.00          10          10
603443.00  603443.00          10          10
666684.00  666684.00          10          10
546024.00  546024.00          10          10
598619.00  598619.00          10          10
579711.00  579711.00          10          10
599436.00  599436.00          10          10
604699.00  604699.00          10          10
592940.00  592940.00          10          10
651436.00  651436.00          10          10
481832.00  481832.00          14          14
558389.00  558389.00          10          10
655042.00  655042.00          10          10
668918.00  668918.00          10          10
605621.00  605621.00          10          10
661332.00  661332.00          10          10
646138.00  646138.00          10          10
635262.00  635262.00          10          10
605360.00  605360.00          10          10
615273.00  615273.00          10          10
591018.00  591018.00          10          10
539642.00  539642.00          10          10
577575.00  577575.00          10          10
560658.00  560658.00          10          10
636476.00  636476.00          10          10
621999.00  621999.00          10          10
598907.00  598907.00          10          10
623024.00  623024.00          10          10
609521.00  609521.00          10          10
603969.00  603969.00          10          10
607170.00  607170.00          10          10
684844.00  684844.00          10          10
575952.00  575952.00          10          10
596838.00  596838.00          10          10
617099.00  617099.00          10          10
575202.00  575202.00          10          10
589717.00  589717.00          10          10
621167.00  621167.00          10          10
519162.00  519162.00          14          14
574058.00  574058.00          14          14
582824.00  582824.00          10          10
619072.00  619072.00          10          10
519241.00  519241.00          14          14
613304.00  613304.00          10          10
602049.00  602049.00          10          10
549332.00  549332.00          10          10
642353.00  642353.00          10          10
522216.00  522216.00          14          14
642099.00  642099.00          10          10
700249.00  700249.00           2           2
605390.00  605390.00          10          10
622999.00  622999.00          10          10
572289.00  572289.00          10          10
594969.00  594969.00          10          10
579886.00  579886.00          10          10
621449.00  621449.00          10          10
650888.00  650888.00          10          10
649153.00  649153.00          10          10
575102.00  575102.00          10          10
603917.00  603917.00          10          10
621254.00  621254.00          14          14
614548.00  614548.00          10          10
624467.00  624467.00          10          10
599197.00  599197.00          10          10
611507.00  611507.00          10          10
610503.00  610503.00          10          10
653893.00  653893.00          10          10
621834.00  621834.00          10          10
632236.00  632236.00          10          10
583715.00  583715.00          10          10
579903.00  579903.00          10          10
540388.00  540388.00          10          10
597649.00  597649.00          10          10
554645.00  554645.00          10          10
549894.00  549894.00          10          10
608021.00  608021.00          10          10
663252.00  663252.00          10          10
593060.00  593060.00          10          10
625490.00  625490.00          10          10
547686.00  547686.00          10          10
522425.00  522425.00          10          10
683284.00  683284.00          10          10
609936.00  609936.00          10          10
654474.00  654474.00          10          10
625817.00  625817.00          14          14
586549.00  586549.00          10          10
616658.00  616658.00          10          10
573470.00  573470.00          10          10
576132.00  576132.00          10          10
604481.00  604481.00          10          10
576751.00  576751.00          10          10
667692.00  667692.00          10          10
600943.00  600943.00          10          10
602011.00  602011.00          10          10
604939.00  604939.00          10          10
623959.00  623959.00          10          10
636483.00  636483.00          10          10
723920.00  723920.00           2           2
581846.00  581846.00          14          14
650089.00  650089.00          10          10
576578.00  576578.00          10          10
554494.00  554494.00          10          10
602317.00  602317.00          10          10
613913.00  613913.00          10          10
620989.00  620989.00          10          10
604367.00  604367.00          10          10
604615.00  604615.00          10          10
579493.00  579493.00          10          10
603504.00  603504.00          10          10
610403.00  610403.00          10          10
657175.00  657175.00          10          10
590308.00  590308.00          10          10
663805.00  663805.00          10          10
607828.00  607828.00          10          10
593064.00  593064.00          10          10
583388.00  583388.00          10          10
605701.00  605701.00          10          10
605684.00  605684.00          10          10
660412.00  660412.00          10          10
652944.00  652944.00          10          10
475492.00  475492.00          14          14
567586.00  567586.00          14          14
585647.00  585647.00          10          10
576231.00  576231.00          10          10
565579.00  565579.00          10          10
616790.00  616790.00          10          10
561306.00  561306.00          10          10
577346.00  577346.00          10          10
603366.00  603366.00          10          10
598984.00  598984.00          10          10
602600.00  602600.00          10          10
651625.00  651625.00          10          10
587866.00  587866.00          10          10
588360.00  588360.00          10          10
600642.00  600642.00          10          10
552992.00  552992.00          10          10
584389.00  584389.00          10          10
546434.00  546434.00          10          10
703047.00  703047.00           2           2
682875.00  682875.00          10          10
585556.00  585556.00          10          10
651752.00  651752.00          10          10
644749.00  644749.00          10          10
616956.00  616956.00          10          10
624555.00  624555.00          10          10
593006.00  593006.00          10          10
553654.00  553654.00          10          10
607614.00  607614.00          10          10
594125.00  594125.00          10          10
622335.00  622335.00          10          10
591505.00  591505.00          10          10
639420.00  639420.00          10          10
606839.00  606839.00          10          10
610525.00  610525.00          10          10
616248.00  616248.00          10          10
597852.00  597852.00          10          10
614072.00  614072.00          10          10
532891.00  532891.00          10          10
593052.00  593052.00          10          10
648097.00  648097.00          10          10
591128.00  591128.00          10          10
636129.00  636129.00          10          10
598666.00  598666.00          10          10
568476.00  568476.00          10          10
600673.00  600673.00          10          10
653709.00  653709.00          10          10
575155.00  575155.00          10          10
592978.00  592978.00          10          10
620431.00  620431.00          10          10
552564.00  552564.00          10          10
657316.00  657316.00          10          10
567376.00  567376.00          14          14
533059.00  533059.00          14          14
581171.00  581171.00          10          10
521573.00  521573.00          14          14
616521.00  616521.00          10          10
597396.00  597396.00          10          10
644401.00  644401.00          10          10
616892.00  616892.00          10          10
510756.00  510756.00          10          10
634018.00  634018.00          10          10
553666.00  553666.00          10          10
597177.00  597177.00          10          10
497835.00  497835.00          14          14
674033.00  674033.00          10          10
596488.00  596488.00          10          10
616118.00  616118.00          10          10
602714.00  602714.00          10          10
606892.00  606892.00          10          10
633397.00  633397.00          10          10
546051.00  546051.00          10          10
609375.00  609375.00          10          10
630346.00  630346.00          10          10
570930.00  570930.00          10          10
621584.00  621584.00          10          10
618440.00  618440.00          10          10
517419.00  517419.00          10          10
552438.00  552438.00          10          10
619494.00  619494.00          10          10
598523.00  598523.00          10          10
615227.00  615227.00          10          10
588508.00  588508.00          10          10
613860.00  613860.00          10          10
569758.00  569758.00          10          10
638737.00  638737.00          10          10
668172.00  668172.00          10          10
561347.00  561347.00          10          10
606782.00  606782.00          10          10
514507.00  514507.00          10          10
652690.00  652690.00          10          10
666290.00  666290.00          10          10
625823.00  625823.00          10          10
620252.00  620252.00          10          10
567614.00  567614.00          14          14
521036.00  521036.00          10          10
601271.00  601271.00          14          14
575149.00  575149.00          10          10
585270.00  585270.00          10          10
657268.00  657268.00          10          10
619506.00  619506.00          10          10
663196.00  663196.00          10          10
599196.00  599196.00          10          10
561064.00  561064.00          10          10
644752.00  644752.00          10          10
606538.00  606538.00          10          10
646240.00  646240.00          10          10
575624.00  575624.00          14          14
699211.00  699211.00           2           2
646791.00  646791.00          10          10
593801.00  593801.00          14          14
607482.00  607482.00          10          10
672001.00  672001.00          10          10
602502.00  602502.00          10          10
629685.00  629685.00          14          14
578423.00  578423.00          10          10
692632.00  692632.00          10          10
626173.00  626173.00          10          10
654336.00  654336.00          10          10
599000.00  599000.00          10          10
660727.00  660727.00          10          10
522641.00  522641.00          10          10
670301.00  670301.00          10          10
579444.00  579444.00          10          10
604753.00  604753.00          10          10
578356.00  578356.00          10          10
638320.00  638320.00          10          10
605871.00  605871.00          10          10
634733.00  634733.00          10          10
626759.00  626759.00          10          10
614445.00  614445.00          10          10
672434.00  672434.00          10          10
679692.00  679692.00          10          10
602378.00  602378.00          10          10
586320.00  586320.00          10          10
568614.00  568614.00          10          10
574269.00  574269.00          10          10
633567.00  633567.00          14          14
572797.00  572797.00          10          10
588816.00  588816.00          10          10
607225.00  607225.00          10          10
537005.00  537005.00          14          14
697705.00  697705.00           2           2
550726.00  550726.00          10          10
653511.00  653511.00          10          10
681221.00  681221.00          10          10
590933.00  590933.00          10          10
579416.00  579416.00          10          10
583483.00  583483.00          10          10
586805.00  586805.00          10          10
603735.00  603735.00          10          10
629236.00  629236.00          10          10
611636.00  611636.00          10          10
698197.00  698197.00           2           2
623039.00  623039.00          10          10
698395.00  698395.00           2           2
574385.00  574385.00          10          10
677989.00  677989.00          10          10
628712.00  628712.00          10          10
571918.00  571918.00          10          10
615917.00  615917.00          10          10
593246.00  593246.00          10          10
576028.00  576028.00          10          10
603322.00  603322.00          10          10
600446.00  600446.00          10          10
585687.00  585687.00          10          10
536299.00  536299.00          14          14
611948.00  611948.00          10          10
660407.00  660407.00          10          10
624748.00  624748.00          10          10
598405.00  598405.00          10          10
607098.00  607098.00          10          10
625137.00  625137.00          10          10
587884.00  587884.00          10          10
590734.00  590734.00          10          10
575366.00  575366.00          10          10
475201.00  475201.00          14          14
644639.00  644639.00          10          10
606158.00  606158.00          10          10
622486.00  622486.00          10          10
605132.00  605132.00          14          14
655432.00  655432.00          10          10
613568.00  613568.00          10          10
526345.00  526345.00          10          10
547337.00  547337.00          10          10
632973.00  632973.00          10          10
643661.00  643661.00          10          10
552078.00  552078.00          10          10
599156.00  599156.00          10          10
566995.00  566995.00          10          10
603379.00  603379.00          10          10
567832.00  567832.00          10          10
617623.00  617623.00          10          10
713847.00  713847.00           2           2
593038.00  593038.00          10          10
579517.00  579517.00          10          10
662811.00  662811.00          10          10
613890.00  613890.00          10          10
631952.00  631952.00          10          10
632639.00  632639.00          10          10
587978.00  587978.00          10          10
543106.00  543106.00          14          14
696326.00  696326.00           2           2
535115.00  535115.00          10          10
605802.00  605802.00          10          10
599989.00  599989.00          10          10
595434.00  595434.00          10          10
613214.00  613214.00          10          10
607564.00  607564.00          10          10
615067.00  615067.00          10          10
652748.00  652748.00          10          10
603988.00  603988.00          10          10
606223.00  606223.00          10          10
575621.00  575621.00          10          10
849317.00  849317.00           9           9
829855.00  829855.00           9           9
817648.00  817648.00           9           9
800495.00  800495.00           9           9
763207.00  763207.00           9           9
736815.00  736815.00           9           9
822530.00  822530.00           9           9
701408.00  701408.00           9           9
757886.00  757886.00           9           9
762728.00  762728.00           9           9
778082.00  778082.00           9           9
849867.00  849867.00           9           9
774455.00  774455.00           9           9
782238.00  782238.00           9           9
768275.00  768275.00           9           9
763447.00  763447.00           9           9
776282.00  776282.00           9           9
702686.00  702686.00           9           9
784430.00  784430.00           9           9
781372.00  781372.00           9           9
808646.00  808646.00           9           9
730073.00  730073.00           9           9
737597.00  737597.00           9           9
749640.00  749640.00           9           9
804058.00  804058.00           9           9
758426.00  758426.00           9           9
772878.00  772878.00           9           9
744601.00  744601.00           6           6
774043.00  774043.00           9           9
919556.00  919556.00           9           9
878485.00  878485.00           9           9
749123.00  749123.00           9           9
696855.00  696855.00           9           9
688832.00  688832.00           9           9
841542.00  841542.00           9           9
770235.00  770235.00           9           9
778598.00  778598.00           9           9
675090.00  675090.00          10          10
810212.00  810212.00           9           9
804568.00  804568.00           6           6
850566.00  850566.00           9           9
793623.00  793623.00           9           9
801470.00  801470.00           6           6
920970.00  920970.00           6           6
777746.00  777746.00           9           9
743884.00  743884.00           9           9
816804.00  816804.00           9           9
686663.00  686663.00          10          10
727282.00  727282.00           9           9
646127.00  646127.00          10          10
882530.00  882530.00           9           9
794595.00  794595.00           9           9
771044.00  771044.00           6           6
782786.00  782786.00           9           9
776791.00  776791.00           9           9
