# x-coord    y-coord  labels
308276.00  833346.00           3
326310.00  801638.00           3
368565.00  772596.00           3
352011.00  696750.00           3
378019.00  762181.00           3
366994.00  776741.00           3
325332.00  848811.00           3
379351.00  728500.00           3
388673.00  774578.00           3
309089.00  724287.00           3
327976.00  785379.00           3
323653.00  749974.00           3
339076.00  880938.00           3
337839.00  762190.00           3
452203.00  707339.00           3
326758.00  760317.00           3
329972.00  877567.00           3
369754.00  782968.00           3
349871.00  745707.00           3
284039.00  829987.00           3
338702.00  781652.00           3
415403.00  744129.00           3
458227.00  620044.00          10
210255.00  756948.00           3
325827.00  777597.00           3
369575.00  761064.00           3
384300.00  773739.00           3
272174.00  751083.00           3
382847.00  744056.00           3
327066.00  762819.00           3
343436.00  759686.00           3
395490.00  719173.00           3
279930.00  736996.00           3
314965.00  754780.00           3
405310.00  791720.00           3
251214.00  781864.00           3
436352.00  749800.00           3
323870.00  725571.00           3
344276.00  784744.00           3
339475.00  766522.00           3
360757.00  776085.00           3
319179.00  872555.00           3
372498.00  818024.00           3
337352.00  766807.00           3
335340.00  753871.00           3
321433.00  764514.00           3
256670.00  680965.00           3
334983.00  770183.00           3
330497.00  830234.00           3
337331.00  766646.00           3
338850.00  769116.00           3
295535.00  793164.00           3
332989.00  752606.00           3
327270.00  844822.00           3
332673.00  766866.00           3
294841.00  723085.00           3
344744.00  754213.00           3
375488.00  760828.00           3
355728.00  700289.00           3
286646.00  802691.00           3
367871.00  757420.00           3
288222.00  707014.00           3
383213.00  856476.00           3
387455.00  812731.00           3
351526.00  777412.00           3
381459.00  779691.00           3
352657.00  765184.00           3
333308.00  723602.00           3
339561.00  764293.00           3
337154.00  773873.00           3
351276.00  732030.00           3
402076.00  640063.00          14
337393.00  788989.00           3
322096.00  748245.00           3
245918.00  796793.00           3
347773.00  768517.00           3
376596.00  730991.00           3
410868.00  722515.00           3
417320.00  887671.00           3
266582.00  700362.00           3
319913.00  623717.00          14
380648.00  755867.00           3
376692.00  747551.00           3
192525.00  705515.00           3
338538.00  762384.00           3
388048.00  775014.00           3
361373.00  713920.00           3
327819.00  757340.00           3
342486.00  712916.00           3
335691.00  812275.00           3
339820.00  768235.00           3
375864.00  743508.00           3
354754.00  706259.00           3
377259.00  876455.00           3
415349.00  800504.00           3
353023.00  728989.00           3
333260.00  777654.00           3
318837.00  780000.00           3
339384.00  767935.00           3
293549.00  743706.00           3
374888.00  849295.00           3
354038.00  762552.00           3
346203.00  757151.00           3
385075.00  739768.00           3
342160.00  869756.00           3
347518.00  737493.00           3
344088.00  809292.00           3
347494.00  748696.00           3
413356.00  755310.00           3
340112.00  784074.00           3
358018.00  773902.00           3
203047.00  781822.00           3
328257.00  713104.00           3
293637.00  787835.00           3
295866.00  757519.00           3
312461.00  769842.00           3
352537.00  720620.00           3
351828.00  788014.00           3
356534.00  602783.00          14
330877.00  787528.00           3
361183.00  815996.00           3
339922.00  745595.00           3
362522.00  695598.00           3
356310.00  756195.00           3
426048.00  765736.00           3
340827.00  781884.00           3
341314.00  770888.00           3
355506.00  760219.00           3
341053.00  774802.00           3
401726.00  762696.00           3
281326.00  748242.00           3
325647.00  702766.00           3
318474.00  767898.00           3
387922.00  734461.00           3
341710.00  771458.00           3
338855.00  870413.00           3
401394.00  809442.00           3
312975.00  771492.00           3
332795.00  806280.00           3
350450.00  760389.00           3
215432.00  901172.00           3
347258.00  768621.00           3
377543.00  783649.00           3
311045.00  703174.00           3
412603.00  782990.00           3
338413.00  768535.00           3
389722.00  807953.00           3
341852.00  769728.00           3
288972.00  823270.00           3
333886.00  809900.00           3
345252.00  792233.00           3
416542.00  768872.00           3
312646.00  683835.00           3
274758.00  814504.00           3
326038.00  799594.00           3
333508.00  766977.00           3
243008.00  731537.00           3
282899.00  782209.00           3
340472.00  778615.00           3
328233.00  756845.00           3
367643.00  661190.00          14
344023.00  762757.00           3
404673.00  834197.00           3
368919.00  886789.00           3
354373.00  722590.00           3
375813.00  862251.00           3
405965.00  814447.00           3
334570.00  796264.00           3
323218.00  816241.00           3
361355.00  849912.00           3
188957.00  774053.00           3
274750.00  759508.00           3
368503.00  755875.00           3
377202.00  861356.00           3
318760.00  832545.00           3
252218.00  724095.00           3
389390.00  776292.00           3
363279.00  884479.00           3
317335.00  872647.00           3
437104.00  735378.00           3
310252.00  647306.00          14
310794.00  720512.00           3
434796.00  679860.00          10
258349.00  843042.00           3
336650.00  791627.00           3
439131.00  789893.00           3
365373.00  790916.00           3
359100.00  770101.00           3
338840.00  768358.00           3
287351.00  756126.00           3
331637.00  845010.00           3
334778.00  767838.00           3
349816.00  749983.00           3
342307.00  816230.00           3
310594.00  781190.00           3
429132.00  793284.00           3
288111.00  747291.00           3
352776.00  794563.00           3
388702.00  853355.00           3
359754.00  739678.00           3
310666.00  794425.00           3
333813.00  811279.00           3
343737.00  797333.00           3
330703.00  770342.00           3
322216.00  772782.00           3
257400.00  858267.00           3
263856.00  831239.00           3
345300.00  674898.00          14
313931.00  771900.00           3
355740.00  765564.00           3
368338.00  772516.00           3
395214.00  766350.00           3
325345.00  775176.00           3
276933.00  735965.00           3
481496.00  837105.00           2
401738.00  821984.00           3
333319.00  754582.00           3
384475.00  663045.00          14
350922.00  745052.00           3
427699.00  793830.00           3
354389.00  777151.00           3
304814.00  726267.00           3
327954.00  744825.00           3
255660.00  711620.00           3
431845.00  759463.00           3
341657.00  722211.00           3
304897.00  757316.00           3
331956.00  838487.00           3
339424.00  748086.00           3
401212.00  778857.00           3
312131.00  779395.00           3
391974.00  777400.00           3
356768.00  815956.00           3
346928.00  749351.00           3
368884.00  663243.00          14
356546.00  672919.00          14
338126.00  773418.00           3
325242.00  711972.00           3
434023.00  720618.00           3
349202.00  772624.00           3
262857.00  732247.00           3
289524.00  765791.00           3
256399.00  768787.00           3
405094.00  887315.00           3
340328.00  733712.00           3
212839.00  799410.00           3
350832.00  773204.00           3
345523.00  749235.00           3
353828.00  773488.00           3
411679.00  765620.00           3
339162.00  754204.00           3
437815.00  811589.00           3
324202.00  756632.00           3
314404.00  739541.00           3
663479.00  294764.00           8
704752.00  149529.00           8
687864.00  334314.00           8
725975.00  419132.00           7
640290.00  150801.00           8
462684.00  249848.00           9
654544.00  299302.00           8
684563.00  161151.00           8
666831.00  234273.00           8
631259.00  250371.00           8
625738.00  214440.00           8
692924.00  364300.00           7
659348.00  249719.00           8
634541.00  371495.00           4
670244.00  228785.00           8
790219.00  318519.00           7
682763.00  238056.00           8
661501.00  241447.00           8
687755.00  166696.00           8
579229.00  264525.00          15
636214.00  199566.00           8
697168.00  356351.00           8
685013.00  245995.00           8
722393.00  204056.00           8
634085.00  357560.00          15
748632.00  303210.00           8
813013.00  239286.00           8
768845.00  196273.00           8
636720.00  175021.00           8
760099.00  205482.00           8
608336.00  287007.00           8
580690.00  341261.00          15
691945.00  197801.00           8
646032.00  294629.00           8
645066.00  239339.00           8
665604.00  247847.00           8
573838.00  130578.00           8
657941.00  251951.00           8
482467.00  261571.00          15
637015.00  194451.00           8
797132.00  207327.00           8
661727.00  201322.00           8
573047.00  145317.00           8
677014.00  231981.00           8
644303.00  206376.00           8
616123.00  394891.00           4
778497.00  196877.00           8
586211.00  302205.00          15
695564.00  259693.00           8
599394.00  236126.00           8
659909.00  230953.00           8
663644.00  258401.00           8
747290.00  285494.00           8
626643.00  302818.00           8
743247.00  227863.00           8
679884.00  240328.00           8
618981.00  180196.00           8
627769.00  230116.00           8
643612.00  241919.00           8
679599.00  169245.00           8
692698.00  173011.00           8
649722.00  257715.00           8
675641.00  248576.00           8
661739.00  250605.00           8
707368.00  262913.00           8
768692.00  312201.00           8
690271.00  233373.00           8
543978.00  97674.00           8
662803.00  316064.00           8
638618.00  331724.00           8
530945.00  346790.00          15
685605.00  143450.00           8
586580.00  196686.00           8
724710.00  214863.00           8
722724.00  152849.00           8
675103.00  234137.00           8
630204.00  191677.00           8
703638.00  291576.00           8
566781.00  253201.00          15
666139.00  287601.00           8
644816.00  220259.00           8
700326.00  215303.00           8
629644.00  224460.00           8
675365.00  283731.00           8
698945.00  409710.00           7
615725.00  299612.00           8
642217.00  202603.00           8
575437.00  163916.00           8
640801.00  214345.00           8
697907.00  254091.00           8
610401.00  263571.00           8
769962.00  204961.00           8
717196.00  294959.00           8
661631.00  203655.00           8
650189.00  141059.00           8
723822.00  164806.00           8
712436.00  266489.00           8
680187.00  231984.00           8
609628.00  293600.00          15
706769.00  179481.00           8
623527.00  261637.00           8
648772.00  257580.00           8
665366.00  229143.00           8
657479.00  298270.00           8
675810.00  220448.00           8
801313.00  231471.00           8
701750.00  159771.00           8
687988.00  236756.00           8
704998.00  220269.00           8
661872.00  303218.00           8
812335.00  145881.00           8
684973.00  213675.00           8
675946.00  203786.00           8
663613.00  225661.00           8
607657.00  133206.00           8
671072.00  219958.00           8
626963.00  256494.00           8
678467.00  288567.00           8
697035.00  239427.00           8
607708.00  342005.00          15
661286.00  281837.00           8
689180.00  217956.00           8
647726.00  218283.00           8
666623.00  237639.00           8
693233.00  193535.00           8
673109.00  235776.00           8
721705.00  192197.00           8
631355.00  228662.00           8
679730.00  225743.00           8
716418.00  314078.00           8
644694.00  347861.00           8
684191.00  237523.00           8
760202.00  196802.00           8
670011.00  226876.00           8
643632.00  295352.00           8
730098.00  212282.00           8
703395.00  254495.00           8
624601.00  315102.00           8
686414.00  193842.00           8
699952.00  246665.00           8
657548.00  244506.00           8
700741.00  229505.00           8
686852.00  260761.00           8
641211.00  271307.00           8
681629.00  317375.00           8
598514.00  204825.00           8
641707.00  146501.00           8
645692.00  251505.00           8
587217.00  219421.00           8
656954.00  290787.00           8
625575.00  213450.00           8
438598.00  217370.00           9
767831.00  244150.00           8
707816.00  292417.00           8
661698.00  260101.00           8
676583.00  234098.00           8
724232.00  188780.00           8
764314.00  327680.00           8
665046.00  256805.00           8
673020.00  232150.00           8
684133.00  236468.00           8
755051.00  310544.00           8
574675.00  100232.00           8
713087.00  262519.00           8
630901.00  224817.00           8
666296.00  235082.00           8
680712.00  216139.00           8
666425.00  247375.00           8
627288.00  194911.00           8
715759.00  308176.00           8
659801.00  282243.00           8
693253.00  396810.00           7
648230.00  256161.00           8
673247.00  259654.00           8
599171.00  283219.00          15
646199.00  234073.00           8
732457.00  275202.00           8
590273.00  246225.00           8
660012.00  229366.00           8
779640.00  154167.00           8
663945.00  146009.00           8
680469.00  247815.00           8
719272.00  167728.00           8
648199.00  236502.00           8
667902.00  247080.00           8
831366.00  284129.00           8
616694.00  329494.00          15
581447.00  257748.00          15
621256.00  307229.00           8
722581.00  160702.00           8
821665.00  271369.00           8
697626.00  143983.00           8
621781.00  185062.00           8
668875.00  208599.00           8
584741.00  206045.00           8
660846.00  218097.00           8
730643.00  201515.00           8
548106.00  319645.00          15
647793.00  265192.00           8
687700.00  246808.00           8
833665.00  190847.00           8
611253.00  209801.00           8
610358.00  246637.00           8
687029.00  305432.00           8
683430.00  235693.00           8
677877.00  228674.00           8
703999.00  231972.00           8
655507.00  112303.00           8
630562.00  190517.00           8
857893.00  204452.00           8
702457.00  241384.00           8
708145.00  137400.00           8
672047.00  228193.00           8
711755.00  119610.00           8
609341.00  339091.00          15
734877.00  227867.00           8
684820.00  208802.00           8
723339.00  182158.00           8
684537.00  230682.00           8
657208.00  250580.00           8
689549.00  251854.00           8
601204.00  175819.00           8
670620.00  239532.00           8
682997.00  232646.00           8
651828.00  219966.00           8
633915.00  212904.00           8
696402.00  205230.00           8
685138.00  215549.00           8
662862.00  228399.00           8
705094.00  214941.00           8
722687.00  215956.00           8
567349.00  212037.00           8
686364.00  222994.00           8
665993.00  254761.00           8
581174.00  200255.00           8
778587.00  278621.00           8
627746.00  252193.00           8
766963.00  336734.00           7
610365.00  279255.00           8
727566.00  325727.00           8
583002.00  137899.00           8
692773.00  256384.00           8
648202.00  188916.00           8
824273.00  218640.00           8
627398.00  318292.00           8
713500.00  253377.00           8
674192.00  234448.00           8
727006.00  208009.00           8
654520.00  249774.00           8
783798.00  79069.00           8
700543.00  241909.00           8
810450.00  288789.00           8
670975.00  242456.00           8
689454.00  327080.00           8
671400.00  213507.00           8
603615.00  144499.00           8
724859.00  265729.00           8
629249.00  298108.00           8
686622.00  219289.00           8
664932.00  227283.00           8
745302.00  307779.00           8
644937.00  213926.00           8
694914.00  222586.00           8
666907.00  220861.00           8
639236.00  233334.00           8
803844.00  290802.00           8
711380.00  179396.00           8
688470.00  129536.00           8
633948.00  164555.00           8
677648.00  237511.00           8
627418.00  179787.00           8
702705.00  229103.00           8
710877.00  159351.00           8
616901.00  271065.00           8
673465.00  231392.00           8
706523.00  272795.00           8
610112.00  205501.00           8
741374.00  222098.00           8
671244.00  242879.00           8
775326.00  70003.00           8
718617.00  92221.00           8
752416.00  312974.00           8
713485.00  197303.00           8
640791.00  266102.00           8
667378.00  235104.00           8
665859.00  241409.00           8
721402.00  191833.00           8
669931.00  228791.00           8
693277.00  192760.00           8
716570.00  198690.00           8
665715.00  193493.00           8
633698.00  275407.00           8
668606.00  214400.00           8
656719.00  237159.00           8
711732.00  267840.00           8
771166.00  366713.00           7
668269.00  223207.00           8
675435.00  227880.00           8
604526.00  371162.00           4
637822.00  252198.00           8
652343.00  185585.00           8
780310.00  152566.00           8
653081.00  212019.00           8
692659.00  199607.00           8
674003.00  237226.00           8
658060.00  262926.00           8
617819.00  291969.00           8
683826.00  274660.00           8
553929.00  354192.00          15
691623.00  224322.00           8
655521.00  227784.00           8
597038.00  375515.00           4
773754.00  117155.00           8
683048.00  225917.00           8
599357.00  382212.00           4
692368.00  227060.00           8
677384.00  240574.00           8
708373.00  176688.00           8
703267.00  198849.00           8
674640.00  234683.00           8
645788.00  270955.00           8
674296.00  306232.00           8
534742.00  212516.00          15
717803.00  165536.00           8
774925.00  226921.00           8
658940.00  210837.00           8
620691.00  91896.00           8
715703.00  221045.00           8
734164.00  244321.00           8
667687.00  177587.00           8
691458.00  268374.00           8
569091.00  392140.00           4
650451.00  214454.00           8
643307.00  255324.00           8
298162.00  462343.00           1
308124.00  480756.00           1
296840.00  471886.00           1
302128.00  467130.00           1
319762.00  487209.00           1
302825.00  473482.00           1
286712.00  455045.00           1
378119.00  574071.00          14
314264.00  472072.00           1
354728.00  549699.00          14
313003.00  474183.00           1
301400.00  452633.00           1
290961.00  458952.00           1
315539.00  494464.00           1
326777.00  507870.00           1
301735.00  466147.00           1
302708.00  457812.00           1
304757.00  471245.00           1
304910.00  466396.00           1
293010.00  464228.00           1
306771.00  464847.00           1
325790.00  490093.00           1
297531.00  465521.00           1
311035.00  464407.00           1
248064.00  385404.00          13
301309.00  448921.00           1
294779.00  468031.00           1
314355.00  486700.00           1
293300.00  461288.00           1
322419.00  511062.00           1
297561.00  462499.00           1
316280.00  488265.00           1
297158.00  455383.00           1
305804.00  478996.00           1
296833.00  465099.00           1
301839.00  466431.00           1
296127.00  451580.00           1
333972.00  518983.00           1
304003.00  469368.00           1
305369.00  486476.00           1
303748.00  484129.00           1
297136.00  458574.00           1
304531.00  463972.00           1
301354.00  466911.00           1
302114.00  468235.00           1
307662.00  469261.00           1
290160.00  456888.00           1
273506.00  430229.00           1
314134.00  494760.00           1
321267.00  512173.00           1
286598.00  453970.00           1
278060.00  447127.00           1
309665.00  467489.00           1
311471.00  465878.00           1
341302.00  513292.00           1
286113.00  458705.00           1
309274.00  468616.00           1
303379.00  459313.00           1
301917.00  466587.00           1
304463.00  463396.00           1
283322.00  437377.00           1
294399.00  467258.00           1
301553.00  466081.00           1
265615.00  397881.00          13
293555.00  466340.00           1
299556.00  461377.00           1
298429.00  445875.00           1
303443.00  481375.00           1
278245.00  445125.00           1
284649.00  453954.00           1
288694.00  456625.00           1
302999.00  467408.00           1
299323.00  457213.00           1
278660.00  430490.00           1
280745.00  448472.00           1
292604.00  438435.00           1
318196.00  475428.00           1
307445.00  485165.00           1
305904.00  457134.00           1
300138.00  466827.00           1
315486.00  474542.00           1
344759.00  527275.00          14
282157.00  452420.00           1
301516.00  480376.00           1
301103.00  466532.00           1
318317.00  477780.00           1
301329.00  479974.00           1
279190.00  435982.00           1
312653.00  470121.00           1
235777.00  363262.00          13
353747.00  550016.00          14
294641.00  463467.00           1
299405.00  467321.00           1
298688.00  467527.00           1
299392.00  476204.00           1
307511.00  460817.00           1
293552.00  470029.00           1
288520.00  459146.00           1
294116.00  469203.00           1
285632.00  447998.00           1
352194.00  555752.00          14
302140.00  469135.00           1
301021.00  451023.00           1
304263.00  465876.00           1
357577.00  542854.00          14
305746.00  457211.00           1
302247.00  468735.00           1
301688.00  467763.00           1
306324.00  464451.00           1
301246.00  464934.00           1
295621.00  443984.00           1
299840.00  455306.00           1
280342.00  422564.00           1
304909.00  469704.00           1
295647.00  459331.00           1
309441.00  474874.00           1
302166.00  467127.00           1
351480.00  550654.00          14
295723.00  462404.00           1
302247.00  467151.00           1
360250.00  564666.00          14
298692.00  459403.00           1
281625.00  446114.00           1
271544.00  410249.00           1
302293.00  467398.00           1
302281.00  467245.00           1
328581.00  499548.00           1
302893.00  462879.00           1
302563.00  468913.00           1
302740.00  461700.00           1
301895.00  466961.00           1
288539.00  454489.00           1
302305.00  470321.00           1
310477.00  471324.00           1
230379.00  367267.00          13
334429.00  506721.00           1
322996.00  489435.00           1
309674.00  462816.00           1
304650.00  476808.00           1
242330.00  380822.00          13
304845.00  480055.00           1
304732.00  454962.00           1
310827.00  471167.00           1
300276.00  476397.00           1
301165.00  480078.00           1
287339.00  460341.00           1
272417.00  426715.00           1
302620.00  473662.00           1
300445.00  478181.00           1
333321.00  507283.00           1
297523.00  466088.00           1
289251.00  448546.00           1
301710.00  468840.00           1
305021.00  469750.00           1
300492.00  472771.00           1
295006.00  463228.00           1
302039.00  471999.00           1
301647.00  465574.00           1
313424.00  467865.00           1
323688.00  512377.00           1
301209.00  469544.00           1
291709.00  460982.00           1
299848.00  467291.00           1
296944.00  457743.00           1
303079.00  465146.00           1
318596.00  495336.00           1
310107.00  488669.00           1
244302.00  395484.00          13
306630.00  467244.00           1
293130.00  448860.00           1
299956.00  474505.00           1
300388.00  466048.00           1
304181.00  486886.00           1
299675.00  456961.00           1
307262.00  465993.00           1
303100.00  466963.00           1
337540.00  528665.00          14
302271.00  456206.00           1
324331.00  496721.00           1
211080.00  330547.00          13
299227.00  464586.00           1
314978.00  473467.00           1
359277.00  542515.00          14
309457.00  468241.00           1
299647.00  460476.00           1
307990.00  472006.00           1
311035.00  463116.00           1
300259.00  466744.00           1
311306.00  472450.00           1
302232.00  468550.00           1
302810.00  471832.00           1
301095.00  481719.00           1
285873.00  432659.00           1
307476.00  482122.00           1
305860.00  471669.00           1
301981.00  463814.00           1
321018.00  494943.00           1
325807.00  489992.00           1
301724.00  482990.00           1
305338.00  463659.00           1
305398.00  456976.00           1
317195.00  483920.00           1
278949.00  444132.00           1
247959.00  372004.00          13
301718.00  468333.00           1
314277.00  480288.00           1
264221.00  401904.00          13
292543.00  468559.00           1
302818.00  466653.00           1
302569.00  455649.00           1
301977.00  469492.00           1
281543.00  446191.00           1
309190.00  463094.00           1
300865.00  466992.00           1
295754.00  460165.00           1
301898.00  467169.00           1
294903.00  451549.00           1
299351.00  475862.00           1
264798.00  425704.00           1
312381.00  480310.00           1
311989.00  474358.00           1
310749.00  487996.00           1
300598.00  466086.00           1
320666.00  493689.00           1
297571.00  466687.00           1
323007.00  489939.00           1
282124.00  437396.00           1
280587.00  439375.00           1
300906.00  465270.00           1
306118.00  467787.00           1
302325.00  451490.00           1
299877.00  467084.00           1
304835.00  467740.00           1
304255.00  479517.00           1
302695.00  462809.00           1
303274.00  467684.00           1
274271.00  436620.00           1
301589.00  457379.00           1
286452.00  440418.00           1
261847.00  409501.00           1
302394.00  466491.00           1
299421.00  468867.00           1
300553.00  475975.00           1
263067.00  399854.00          13
283804.00  444856.00           1
303161.00  466808.00           1
355547.00  552469.00          14
302745.00  466642.00           1
306539.00  464740.00           1
303418.00  470191.00           1
299265.00  456316.00           1
308503.00  471717.00           1
295732.00  467480.00           1
290687.00  464257.00           1
302412.00  467255.00           1
303421.00  453578.00           1
298482.00  472971.00           1
291330.00  459101.00           1
303358.00  465484.00           1
294055.00  462481.00           1
303592.00  466202.00           1
301105.00  469575.00           1
284023.00  445529.00           1
302567.00  452768.00           1
301802.00  477816.00           1
293220.00  467979.00           1
201463.00  306133.00          13
285106.00  450168.00           1
288456.00  463092.00           1
307755.00  466830.00           1
305592.00  488363.00           1
293528.00  468419.00           1
273959.00  436147.00           1
305594.00  485190.00           1
297338.00  464817.00           1
345034.00  520760.00           1
298858.00  469979.00           1
301300.00  451612.00           1
298122.00  459285.00           1
299799.00  464162.00           1
298020.00  461247.00           1
311980.00  489001.00           1
303076.00  467888.00           1
316818.00  481860.00           1
301986.00  469614.00           1
303537.00  460273.00           1
302581.00  460114.00           1
294501.00  440610.00           1
312940.00  472015.00           1
301441.00  475850.00           1
304243.00  453004.00           1
299180.00  460667.00           1
265702.00  417167.00           1
277318.00  424240.00           1
302556.00  465695.00           1
301334.00  470777.00           1
317728.00  487651.00           1
258915.00  416872.00           1
302246.00  467715.00           1
295666.00  467131.00           1
281520.00  451648.00           1
313982.00  467935.00           1
299843.00  469231.00           1
304801.00  464973.00           1
304166.00  469615.00           1
348011.00  520212.00           1
287878.00  443449.00           1
296144.00  467737.00           1
268583.00  428844.00           1
294979.00  460876.00           1
302140.00  467036.00           1
298745.00  464084.00           1
302303.00  469688.00           1
294932.00  462371.00           1
324214.00  506808.00           1
301824.00  468800.00           1
308736.00  469945.00           1
306725.00  467459.00           1
302608.00  467094.00           1
335859.00  504479.00           1
306583.00  466708.00           1
307843.00  458481.00           1
329247.00  521002.00           1
315924.00  496418.00           1
324603.00  484798.00           1
282851.00  437393.00           1
298930.00  477167.00           1
299870.00  465798.00           1
273200.00  425098.00           1
306086.00  465044.00           1
300786.00  479710.00           1
323639.00  484003.00           1
283998.00  427380.00           1
296145.00  445532.00           1
310099.00  468279.00           1
315078.00  473125.00           1
304926.00  474183.00           1
620426.00  782049.00           2
569986.00  735283.00           2
606914.00  727312.00           2
540968.00  707506.00           2
603436.00  776364.00           2
520694.00  709182.00           2
575437.00  729460.00           2
553948.00  717918.00           2
668302.00  772847.00           2
584599.00  887469.00           2
586777.00  717506.00           2
625499.00  806492.00           2
572616.00  799804.00           2
623086.00  777344.00           2
603443.00  773602.00           2
666684.00  762429.00           2
546024.00  757888.00           2
598619.00  776307.00           2
579711.00  777956.00           2
599436.00  777991.00           2
604699.00  769657.00           2
592940.00  772041.00           2
651436.00  779402.00           2
481832.00  673918.00          10
558389.00  796826.00           2
655042.00  831333.00           2
668918.00  687473.00           2
605621.00  799047.00           2
661332.00  825231.00           2
646138.00  799343.00           2
635262.00  793954.00           2
605360.00  748001.00           2
615273.00  769656.00           2
591018.00  769500.00           2
539642.00  783549.00           2
577575.00  845487.00           2
560658.00  753025.00           2
636476.00  773495.00           2
621999.00  750930.00           2
598907.00  793792.00           2
623024.00  782848.00           2
609521.00  729210.00           2
603969.00  770526.00           2
607170.00  759788.00           2
684844.00  790304.00           2
575952.00  758782.00           2
596838.00  673213.00           2
617099.00  826590.00           2
575202.00  760716.00           2
589717.00  776528.00           2
621167.00  719091.00           2
519162.00  693075.00          10
574058.00  670564.00          10
582824.00  728821.00           2
619072.00  712754.00           2
519241.00  710202.00           2
613304.00  755125.00           2
602049.00  784031.00           2
549332.00  756403.00           2
642353.00  762144.00           2
522216.00  707434.00          10
642099.00  800475.00           2
700249.00  794205.00          12
605390.00  758202.00           2
622999.00  808139.00           2
572289.00  760263.00           2
594969.00  749794.00           2
579886.00  766862.00           2
621449.00  850244.00           2
650888.00  919194.00           2
649153.00  799300.00           2
575102.00  782696.00           2
603917.00  769625.00           2
621254.00  604624.00          10
614548.00  774384.00           2
624467.00  726212.00           2
599197.00  798690.00           2
611507.00  809966.00           2
610503.00  791933.00           2
653893.00  763630.00           2
621834.00  792774.00           2
632236.00  779506.00           2
583715.00  813414.00           2
579903.00  758123.00           2
540388.00  798982.00           2
597649.00  727191.00           2
554645.00  861795.00           2
549894.00  761775.00           2
608021.00  769876.00           2
663252.00  808434.00           2
593060.00  770446.00           2
625490.00  801096.00           2
547686.00  759495.00           2
522425.00  795908.00           2
683284.00  779170.00           2
609936.00  718104.00           2
654474.00  787382.00           2
625817.00  640833.00          10
586549.00  713343.00           2
616658.00  921670.00           2
573470.00  770072.00           2
576132.00  705393.00           2
604481.00  836313.00           2
576751.00  783733.00           2
667692.00  845928.00           2
600943.00  765397.00           2
602011.00  712813.00           2
604939.00  828925.00           2
623959.00  800463.00           2
636483.00  678390.00           2
723920.00  850744.00          12
581846.00  640696.00          10
650089.00  676996.00           2
576578.00  752588.00           2
554494.00  817515.00           2
602317.00  766823.00           2
613913.00  701286.00           2
620989.00  734549.00           2
604367.00  737948.00           2
604615.00  770000.00           2
579493.00  828004.00           2
603504.00  764811.00           2
610403.00  784034.00           2
657175.00  722558.00           2
590308.00  771445.00           2
663805.00  697745.00           2
607828.00  749927.00           2
593064.00  843485.00           2
583388.00  763518.00           2
605701.00  729631.00           2
605684.00  789488.00           2
660412.00  810228.00           2
652944.00  752248.00           2
475492.00  582878.00          10
567586.00  611822.00          10
585647.00  794452.00           2
576231.00  842682.00           2
565579.00  889435.00           2
616790.00  771970.00           2
561306.00  836308.00           2
577346.00  810403.00           2
603366.00  768429.00           2
598984.00  756285.00           2
602600.00  675441.00           2
651625.00  785292.00           2
587866.00  895162.00           2
588360.00  775423.00           2
600642.00  772752.00           2
552992.00  741422.00           2
584389.00  773426.00           2
546434.00  717759.00           2
703047.00  822565.00          12
682875.00  748848.00           2
585556.00  691221.00           2
651752.00  692792.00           2
644749.00  747914.00           2
616956.00  804144.00           2
624555.00  778074.00           2
593006.00  794799.00           2
553654.00  845374.00           2
607614.00  766597.00           2
594125.00  779499.00           2
622335.00  748674.00           2
591505.00  789512.00           2
639420.00  717000.00           2
606839.00  747350.00           2
610525.00  772504.00           2
616248.00  784467.00           2
597852.00  777787.00           2
614072.00  774948.00           2
532891.00  760640.00           2
593052.00  795629.00           2
648097.00  808969.00           2
591128.00  786515.00           2
636129.00  761048.00           2
598666.00  773636.00           2
568476.00  700454.00           2
600673.00  779334.00           2
653709.00  848123.00           2
575155.00  782074.00           2
592978.00  833774.00           2
620431.00  729615.00           2
552564.00  795617.00           2
657316.00  780021.00           2
567376.00  561426.00          10
533059.00  665299.00          10
581171.00  812634.00           2
521573.00  644245.00          10
616521.00  743387.00           2
597396.00  753138.00           2
644401.00  689002.00           2
616892.00  781848.00           2
510756.00  791892.00           2
634018.00  789783.00           2
553666.00  786833.00           2
597177.00  811842.00           2
497835.00  707247.00          10
674033.00  775030.00           2
596488.00  796024.00           2
616118.00  772027.00           2
602714.00  813432.00           2
606892.00  774425.00           2
633397.00  809821.00           2
546051.00  728072.00           2
609375.00  766652.00           2
630346.00  775969.00           2
570930.00  748958.00           2
621584.00  806402.00           2
618440.00  776592.00           2
517419.00  748044.00           2
552438.00  752074.00           2
619494.00  763453.00           2
598523.00  779140.00           2
615227.00  865032.00           2
588508.00  782677.00           2
613860.00  821095.00           2
569758.00  824609.00           2
638737.00  791146.00           2
668172.00  826655.00           2
561347.00  783806.00           2
606782.00  770787.00           2
514507.00  778070.00           2
652690.00  728356.00           2
666290.00  757320.00           2
625823.00  661565.00           2
620252.00  738540.00           2
567614.00  688137.00           2
521036.00  741029.00           2
601271.00  618209.00          10
575149.00  752638.00           2
585270.00  745011.00           2
657268.00  718557.00           2
619506.00  835052.00           2
663196.00  865287.00           2
599196.00  789536.00           2
561064.00  783504.00           2
644752.00  747220.00           2
606538.00  751156.00           2
646240.00  789580.00           2
575624.00  663013.00          10
